primary_key,region,ratingScore,priceValue,priceCurrency,listPriceValue,listPriceCurrency,headphoneName,batteryLabel,batteryScore,comfortLabel,comfortScore,noisecancellationLabel,noisecancellationScore,soundqualityLabel,soundqualityScore
409,US,4.0,89.0,USD,178.0,USD,Sony Linkbuds original,Positive,0.944624364376068,Positive,0.9415765404701232,,0.0,,0.0
410,US,4.0,89.0,USD,178.0,USD,Sony Linkbuds original,Positive,0.5568448901176453,Positive,0.7519255876541138,,0.0,,0.0
411,US,2.0,89.0,USD,178.0,USD,Sony Linkbuds original,,0.0,Negative,0.8922913670539856,Negative,0.8930749297142029,Negative,0.8604437112808228
412,US,2.0,89.0,USD,178.0,USD,Sony Linkbuds original,Negative,0.8631067872047424,Negative,0.8092772364616394,,0.0,,0.0
413,US,2.0,89.0,USD,178.0,USD,Sony Linkbuds original,,0.0,Negative,0.6607233881950378,,0.0,Negative,0.6379952430725098
414,US,2.0,89.0,USD,178.0,USD,Sony Linkbuds original,Negative,0.967325747013092,,0.0,,0.0,,0.0
415,US,2.0,89.0,USD,178.0,USD,Sony Linkbuds original,Negative,0.737373948097229,,0.0,,0.0,,0.0
416,US,2.0,89.0,USD,178.0,USD,Sony Linkbuds original,,0.0,Negative,0.5738882422447205,Negative,0.7984741926193237,,0.0
417,US,2.0,89.0,USD,178.0,USD,Sony Linkbuds original,Negative,0.9558132290840148,,0.0,,0.0,,0.0
418,US,2.0,89.0,USD,178.0,USD,Sony Linkbuds original,Negative,0.9144390821456908,,0.0,,0.0,,0.0
419,US,2.0,89.0,USD,178.0,USD,Sony Linkbuds original,Negative,0.7787543535232544,Negative,0.8489966988563538,,0.0,,0.0
420,US,2.0,89.0,USD,178.0,USD,Sony Linkbuds original,Negative,0.9327630996704102,Negative,0.9032444357872008,,0.0,,0.0
421,US,3.0,89.0,USD,178.0,USD,Sony Linkbuds original,Negative,0.5269260406494141,,0.0,,0.0,Positive,0.4688096046447754
422,US,3.0,89.0,USD,178.0,USD,Sony Linkbuds original,,0.0,,0.0,,0.0,,0.0
423,US,3.0,89.0,USD,178.0,USD,Sony Linkbuds original,Positive,0.6386767625808716,,0.0,,0.0,Positive,0.6727908253669739
424,US,3.0,89.0,USD,178.0,USD,Sony Linkbuds original,Negative,0.7325957417488098,,0.0,,0.0,,0.0
425,US,3.0,89.0,USD,178.0,USD,Sony Linkbuds original,,0.0,Negative,0.8942117691040039,,0.0,Positive,0.9428884387016296
426,US,3.0,89.0,USD,178.0,USD,Sony Linkbuds original,Negative,0.6660303473472595,Negative,0.6885137557983398,Negative,0.7400323152542114,,0.0
427,US,3.0,89.0,USD,178.0,USD,Sony Linkbuds original,,0.0,Negative,0.6707906723022461,,0.0,,0.0
428,US,3.0,89.0,USD,178.0,USD,Sony Linkbuds original,Negative,0.7313529253005981,Negative,0.6288419365882874,,0.0,Negative,0.6171002984046936
429,US,3.0,89.0,USD,178.0,USD,Sony Linkbuds original,,0.0,Positive,0.5709040760993958,,0.0,Positive,0.6345393061637878
430,US,3.0,89.0,USD,178.0,USD,Sony Linkbuds original,,0.0,Positive,0.8420758247375488,,0.0,Positive,0.8943585157394409
431,US,5.0,89.0,USD,178.0,USD,Sony Linkbuds original,Positive,0.7794435620307922,Positive,0.7910916209220886,Positive,0.738783597946167,Positive,0.8870751857757568
432,US,5.0,89.0,USD,178.0,USD,Sony Linkbuds original,Negative,0.766766369342804,Negative,0.6997039318084717,,0.0,Negative,0.7642579078674316
433,US,5.0,89.0,USD,178.0,USD,Sony Linkbuds original,Negative,0.5046125054359436,Negative,0.472472220659256,Negative,0.4780487418174743,,0.0
434,US,5.0,89.0,USD,178.0,USD,Sony Linkbuds original,,0.0,Positive,0.9386719465255736,,0.0,,0.0
435,US,5.0,89.0,USD,178.0,USD,Sony Linkbuds original,Negative,0.4915372431278229,Negative,0.4848147928714752,,0.0,Positive,0.5004764199256897
436,US,5.0,89.0,USD,178.0,USD,Sony Linkbuds original,,0.0,Positive,0.9749358296394348,,0.0,,0.0
437,US,5.0,89.0,USD,178.0,USD,Sony Linkbuds original,,0.0,Negative,0.5037038326263428,,0.0,,0.0
438,US,5.0,89.0,USD,178.0,USD,Sony Linkbuds original,,0.0,Positive,0.9384087920188904,,0.0,,0.0
439,US,5.0,89.0,USD,178.0,USD,Sony Linkbuds original,Positive,0.8801842331886292,Positive,0.9286617636680604,,0.0,Positive,0.9190014004707336
440,US,5.0,89.0,USD,178.0,USD,Sony Linkbuds original,Positive,0.8569149971008301,Positive,0.9262180924415588,,0.0,,0.0
441,US,1.0,89.0,USD,178.0,USD,Sony Linkbuds original,,0.0,Negative,0.783494770526886,,0.0,,0.0
442,US,1.0,89.0,USD,178.0,USD,Sony Linkbuds original,,0.0,Positive,0.6147378087043762,,0.0,Positive,0.6676403284072876
443,US,1.0,89.0,USD,178.0,USD,Sony Linkbuds original,,0.0,,0.0,Negative,0.4588184058666229,,0.0
444,US,1.0,89.0,USD,178.0,USD,Sony Linkbuds original,,0.0,Negative,0.8036096692085266,Negative,0.8051906824111938,,0.0
445,US,1.0,89.0,USD,178.0,USD,Sony Linkbuds original,Negative,0.6036140322685242,,0.0,,0.0,,0.0
446,US,1.0,89.0,USD,178.0,USD,Sony Linkbuds original,,0.0,Negative,0.7607089877128601,,0.0,Negative,0.5551904439926147
447,US,1.0,89.0,USD,178.0,USD,Sony Linkbuds original,Negative,0.9485405683517456,,0.0,Negative,0.962449073791504,,0.0
448,US,1.0,89.0,USD,178.0,USD,Sony Linkbuds original,Negative,0.9708088636398317,,0.0,,0.0,,0.0
449,US,1.0,89.0,USD,178.0,USD,Sony Linkbuds original,,0.0,,0.0,,0.0,,0.0
450,US,1.0,89.0,USD,178.0,USD,Sony Linkbuds original,Positive,0.6067458391189575,,0.0,,0.0,Positive,0.782646119594574
451,US,5.0,113.85,USD,151.68,USD,Pixel Buds Pro,,0.0,Negative,0.5331996083259583,Negative,0.5413343906402588,Negative,0.5334765315055847
452,US,5.0,113.85,USD,151.68,USD,Pixel Buds Pro,Positive,0.9295963048934937,Positive,0.9317524433135986,Positive,0.9304524064064026,Positive,0.9394112229347228
453,US,5.0,113.85,USD,151.68,USD,Pixel Buds Pro,Negative,0.4892948567867279,Positive,0.4941284954547882,Negative,0.4909113049507141,Negative,0.4772316515445709
454,US,5.0,113.85,USD,151.68,USD,Pixel Buds Pro,Positive,0.9839054942131042,,0.0,Positive,0.990468204021454,,0.0
455,US,5.0,113.85,USD,151.68,USD,Pixel Buds Pro,Positive,0.992644190788269,Positive,0.9873483180999756,Positive,0.9759460687637328,Positive,0.9917043447494508
456,US,5.0,113.85,USD,151.68,USD,Pixel Buds Pro,,0.0,,0.0,,0.0,,0.0
457,US,5.0,113.85,USD,151.68,USD,Pixel Buds Pro,Positive,0.8517844080924988,Positive,0.9036102294921876,Positive,0.904570996761322,Positive,0.8808501362800598
458,US,5.0,113.85,USD,151.68,USD,Pixel Buds Pro,,0.0,,0.0,Positive,0.4702056646347046,,0.0
459,US,5.0,113.85,USD,151.68,USD,Pixel Buds Pro,Positive,0.7777767181396484,,0.0,Positive,0.8865518569946289,,0.0
460,US,5.0,113.85,USD,151.68,USD,Pixel Buds Pro,,0.0,,0.0,Positive,0.9704918265342712,Positive,0.9834966659545898
461,US,3.0,113.85,USD,151.68,USD,Pixel Buds Pro,Negative,0.6789159178733826,Negative,0.6445627808570862,,0.0,,0.0
462,US,3.0,113.85,USD,151.68,USD,Pixel Buds Pro,Negative,0.813391387462616,,0.0,,0.0,,0.0
463,US,3.0,113.85,USD,151.68,USD,Pixel Buds Pro,Negative,0.9446781873703004,,0.0,,0.0,,0.0
464,US,3.0,113.85,USD,151.68,USD,Pixel Buds Pro,Negative,0.6971161961555481,,0.0,Positive,0.9692771434783936,Neutral,0.4870848357677459
465,US,3.0,113.85,USD,151.68,USD,Pixel Buds Pro,,0.0,,0.0,,0.0,,0.0
466,US,3.0,113.85,USD,151.68,USD,Pixel Buds Pro,Negative,0.7808499932289124,,0.0,,0.0,,0.0
467,US,3.0,113.85,USD,151.68,USD,Pixel Buds Pro,,0.0,Negative,0.6613463163375854,Positive,0.9593280553817748,,0.0
468,US,3.0,113.85,USD,151.68,USD,Pixel Buds Pro,,0.0,,0.0,Positive,0.9778448343276978,,0.0
469,US,3.0,113.85,USD,151.68,USD,Pixel Buds Pro,Positive,0.5464932918548584,,0.0,,0.0,,0.0
470,US,3.0,113.85,USD,151.68,USD,Pixel Buds Pro,,0.0,,0.0,,0.0,,0.0
471,US,2.0,113.85,USD,151.68,USD,Pixel Buds Pro,Negative,0.8096135258674622,Negative,0.8161090016365051,,0.0,Negative,0.8102834224700928
472,US,2.0,113.85,USD,151.68,USD,Pixel Buds Pro,,0.0,,0.0,Positive,0.6706455945968628,Negative,0.8310008645057678
473,US,2.0,113.85,USD,151.68,USD,Pixel Buds Pro,,0.0,,0.0,Negative,0.5316925644874573,,0.0
474,US,2.0,113.85,USD,151.68,USD,Pixel Buds Pro,,0.0,Negative,0.9312244057655334,Negative,0.8687613010406494,,0.0
475,US,2.0,113.85,USD,151.68,USD,Pixel Buds Pro,,0.0,Negative,0.9358037114143372,,0.0,Negative,0.8171521425247192
476,US,2.0,113.85,USD,151.68,USD,Pixel Buds Pro,,0.0,,0.0,,0.0,,0.0
477,US,2.0,113.85,USD,151.68,USD,Pixel Buds Pro,Negative,0.6173393726348877,,0.0,,0.0,,0.0
478,US,2.0,113.85,USD,151.68,USD,Pixel Buds Pro,,0.0,,0.0,,0.0,,0.0
479,US,2.0,113.85,USD,151.68,USD,Pixel Buds Pro,,0.0,,0.0,,0.0,,0.0
480,US,2.0,113.85,USD,151.68,USD,Pixel Buds Pro,,0.0,,0.0,Negative,0.6195076704025269,,0.0
481,US,4.0,113.85,USD,151.68,USD,Pixel Buds Pro,,0.0,Positive,0.653102695941925,Positive,0.6381291151046753,,0.0
482,US,4.0,113.85,USD,151.68,USD,Pixel Buds Pro,Positive,0.9850753545761108,Positive,0.9883749485015868,Positive,0.9877354502677916,Positive,0.9881258010864258
483,US,4.0,113.85,USD,151.68,USD,Pixel Buds Pro,Negative,0.6157360672950745,,0.0,Negative,0.6994863152503967,Positive,0.6789185404777527
484,US,4.0,113.85,USD,151.68,USD,Pixel Buds Pro,Positive,0.4948999285697937,,0.0,Positive,0.6872819662094116,Positive,0.609372615814209
485,US,4.0,113.85,USD,151.68,USD,Pixel Buds Pro,Positive,0.9864502549171448,Positive,0.899977445602417,,0.0,Positive,0.9879269003868104
486,US,4.0,113.85,USD,151.68,USD,Pixel Buds Pro,Positive,0.9955607652664183,,0.0,Positive,0.9944251775741576,,0.0
487,US,4.0,113.85,USD,151.68,USD,Pixel Buds Pro,,0.0,,0.0,Positive,0.9424247145652772,Negative,0.8866111040115356
488,US,4.0,113.85,USD,151.68,USD,Pixel Buds Pro,,0.0,Positive,0.9910878539085388,Positive,0.9906046986579896,,0.0
489,US,4.0,113.85,USD,151.68,USD,Pixel Buds Pro,Neutral,0.4561697542667389,,0.0,,0.0,,0.0
490,US,4.0,113.85,USD,151.68,USD,Pixel Buds Pro,,0.0,,0.0,,0.0,,0.0
491,US,1.0,113.85,USD,151.68,USD,Pixel Buds Pro,,0.0,Negative,0.5094221830368042,,0.0,Negative,0.5599761009216309
492,US,1.0,113.85,USD,151.68,USD,Pixel Buds Pro,Negative,0.8632597923278809,,0.0,Negative,0.8926942944526672,,0.0
493,US,1.0,113.85,USD,151.68,USD,Pixel Buds Pro,Negative,0.9781988859176636,,0.0,,0.0,Negative,0.97100168466568
494,US,1.0,113.85,USD,151.68,USD,Pixel Buds Pro,,0.0,Negative,0.9642539024353028,,0.0,,0.0
495,US,1.0,113.85,USD,151.68,USD,Pixel Buds Pro,,0.0,,0.0,,0.0,Negative,0.9835698008537292
496,US,1.0,113.85,USD,151.68,USD,Pixel Buds Pro,,0.0,Negative,0.9772587418556212,,0.0,,0.0
497,US,1.0,113.85,USD,151.68,USD,Pixel Buds Pro,,0.0,,0.0,Negative,0.928417444229126,,0.0
498,US,1.0,113.85,USD,151.68,USD,Pixel Buds Pro,Negative,0.5325330495834351,,0.0,,0.0,Positive,0.9904914498329164
499,US,1.0,113.85,USD,151.68,USD,Pixel Buds Pro,,0.0,,0.0,,0.0,,0.0
500,US,1.0,113.85,USD,151.68,USD,Pixel Buds Pro,,0.0,,0.0,Negative,0.5725598931312561,Neutral,0.7158808708190918
501,US,3.0,99.99,USD,,USD,Soundcore Liberty 3,Negative,0.6177828907966614,,0.0,Negative,0.6114368438720703,Negative,0.6040369868278503
502,US,3.0,99.99,USD,,USD,Soundcore Liberty 3,,0.0,,0.0,,0.0,Positive,0.7221891283988953
503,US,3.0,99.99,USD,,USD,Soundcore Liberty 3,Negative,0.7511361837387085,Negative,0.8155795931816101,,0.0,,0.0
504,US,3.0,99.99,USD,,USD,Soundcore Liberty 3,Positive,0.9219702482223512,,0.0,Positive,0.5664769411087036,,0.0
505,US,3.0,99.99,USD,,USD,Soundcore Liberty 3,Negative,0.9508094787597656,,0.0,,0.0,,0.0
506,US,3.0,99.99,USD,,USD,Soundcore Liberty 3,Negative,0.8194311261177063,Negative,0.7959134578704834,Negative,0.8417044281959534,,0.0
507,US,3.0,99.99,USD,,USD,Soundcore Liberty 3,Negative,0.9022697806358336,,0.0,,0.0,,0.0
508,US,3.0,99.99,USD,,USD,Soundcore Liberty 3,Negative,0.7538163065910339,Negative,0.7062670588493347,Negative,0.8425989151000977,Positive,0.4961580634117126
509,US,3.0,99.99,USD,,USD,Soundcore Liberty 3,Negative,0.865848958492279,,0.0,,0.0,Negative,0.8171762228012085
510,US,3.0,99.99,USD,,USD,Soundcore Liberty 3,Negative,0.9318439960479736,,0.0,Negative,0.7064288854598999,Positive,0.7600776553153992
511,US,5.0,99.99,USD,,USD,Soundcore Liberty 3,,0.0,,0.0,Positive,0.9298949837684632,,0.0
512,US,5.0,99.99,USD,,USD,Soundcore Liberty 3,Positive,0.7155970335006714,Positive,0.7561666369438171,Positive,0.7558088898658752,Positive,0.7404738068580627
513,US,5.0,99.99,USD,,USD,Soundcore Liberty 3,,0.0,Positive,0.7660448551177979,,0.0,Positive,0.7048385739326477
514,US,5.0,99.99,USD,,USD,Soundcore Liberty 3,Positive,0.9953829646110536,Positive,0.9950220584869384,Positive,0.9944820404052734,,0.0
515,US,5.0,99.99,USD,,USD,Soundcore Liberty 3,Neutral,0.6509987711906433,,0.0,Positive,0.9936304688453674,Positive,0.9917144179344176
516,US,5.0,99.99,USD,,USD,Soundcore Liberty 3,Positive,0.7951626181602478,Positive,0.8137293457984924,Positive,0.8006348013877869,Positive,0.7964757084846497
517,US,5.0,99.99,USD,,USD,Soundcore Liberty 3,,0.0,Negative,0.5719016194343567,Positive,0.8868451714515686,Positive,0.8349145650863647
518,US,5.0,99.99,USD,,USD,Soundcore Liberty 3,Neutral,0.4560911357402801,,0.0,,0.0,,0.0
519,US,5.0,99.99,USD,,USD,Soundcore Liberty 3,,0.0,Positive,0.9180389046669006,,0.0,Positive,0.9194003343582152
520,US,5.0,99.99,USD,,USD,Soundcore Liberty 3,,0.0,,0.0,Negative,0.7710707783699036,,0.0
521,US,1.0,99.99,USD,,USD,Soundcore Liberty 3,,0.0,,0.0,Negative,0.885511040687561,Negative,0.8571479916572571
522,US,1.0,99.99,USD,,USD,Soundcore Liberty 3,Negative,0.8972190022468567,,0.0,,0.0,,0.0
523,US,1.0,99.99,USD,,USD,Soundcore Liberty 3,Negative,0.8662512302398682,,0.0,Negative,0.8548362255096436,,0.0
524,US,1.0,99.99,USD,,USD,Soundcore Liberty 3,,0.0,,0.0,,0.0,,0.0
525,US,1.0,99.99,USD,,USD,Soundcore Liberty 3,Negative,0.9772562980651855,,0.0,,0.0,,0.0
526,US,1.0,99.99,USD,,USD,Soundcore Liberty 3,,0.0,,0.0,,0.0,,0.0
527,US,1.0,99.99,USD,,USD,Soundcore Liberty 3,,0.0,,0.0,Negative,0.4953665137290954,,0.0
528,US,1.0,99.99,USD,,USD,Soundcore Liberty 3,,0.0,,0.0,Negative,0.6642354130744934,Negative,0.6119384765625
529,US,1.0,99.99,USD,,USD,Soundcore Liberty 3,Negative,0.9723780155181884,,0.0,,0.0,,0.0
530,US,1.0,99.99,USD,,USD,Soundcore Liberty 3,,0.0,,0.0,,0.0,,0.0
531,US,2.0,99.99,USD,,USD,Soundcore Liberty 3,Negative,0.9631270170211792,,0.0,Negative,0.9608556628227234,,0.0
532,US,2.0,99.99,USD,,USD,Soundcore Liberty 3,,0.0,Negative,0.854389488697052,,0.0,,0.0
533,US,2.0,99.99,USD,,USD,Soundcore Liberty 3,Negative,0.8355470895767212,,0.0,,0.0,Positive,0.926139235496521
534,US,2.0,99.99,USD,,USD,Soundcore Liberty 3,Negative,0.7868297100067139,,0.0,,0.0,,0.0
535,US,2.0,99.99,USD,,USD,Soundcore Liberty 3,,0.0,Negative,0.9328598380088806,Negative,0.963537335395813,Negative,0.931970715522766
536,US,2.0,99.99,USD,,USD,Soundcore Liberty 3,Negative,0.9023935198783876,,0.0,,0.0,,0.0
537,US,2.0,99.99,USD,,USD,Soundcore Liberty 3,,0.0,,0.0,,0.0,,0.0
538,US,2.0,99.99,USD,,USD,Soundcore Liberty 3,,0.0,,0.0,Positive,0.5719419121742249,Negative,0.4368349611759186
539,US,2.0,99.99,USD,,USD,Soundcore Liberty 3,,0.0,Negative,0.8631235361099243,,0.0,,0.0
540,US,2.0,99.99,USD,,USD,Soundcore Liberty 3,Negative,0.8864928483963013,,0.0,Negative,0.7395553588867188,,0.0
541,US,4.0,99.99,USD,,USD,Soundcore Liberty 3,Negative,0.944047212600708,,0.0,Negative,0.9351901412010192,,0.0
542,US,4.0,99.99,USD,,USD,Soundcore Liberty 3,Positive,0.6836037635803223,Positive,0.7434734106063843,Positive,0.9705193042755128,,0.0
543,US,4.0,99.99,USD,,USD,Soundcore Liberty 3,Positive,0.5813488960266113,,0.0,Positive,0.7347326278686523,,0.0
544,US,4.0,99.99,USD,,USD,Soundcore Liberty 3,,0.0,,0.0,Positive,0.5202523469924927,,0.0
545,US,4.0,99.99,USD,,USD,Soundcore Liberty 3,Positive,0.7839771509170532,Positive,0.7889530658721924,Positive,0.8046026825904846,Positive,0.8329002261161804
546,US,4.0,99.99,USD,,USD,Soundcore Liberty 3,,0.0,,0.0,Positive,0.7195043563842773,,0.0
547,US,4.0,99.99,USD,,USD,Soundcore Liberty 3,,0.0,,0.0,,0.0,,0.0
548,US,4.0,99.99,USD,,USD,Soundcore Liberty 3,Negative,0.6180248260498047,,0.0,Positive,0.4894542098045349,Positive,0.6382212042808533
549,US,4.0,99.99,USD,,USD,Soundcore Liberty 3,,0.0,,0.0,,0.0,,0.0
550,US,4.0,99.99,USD,,USD,Soundcore Liberty 3,,0.0,,0.0,Positive,0.5310884118080139,Positive,0.5813304781913757
551,US,1.0,,USD,,USD,Jabra Elite 7 Pro,Positive,0.7703791260719299,Positive,0.7225138545036316,,0.0,Positive,0.6586882472038269
552,US,1.0,,USD,,USD,Jabra Elite 7 Pro,Negative,0.894570529460907,,0.0,,0.0,,0.0
553,US,1.0,,USD,,USD,Jabra Elite 7 Pro,,0.0,,0.0,,0.0,,0.0
554,US,1.0,,USD,,USD,Jabra Elite 7 Pro,,0.0,,0.0,Positive,0.5269482731819153,,0.0
555,US,1.0,,USD,,USD,Jabra Elite 7 Pro,,0.0,,0.0,,0.0,,0.0
556,US,1.0,,USD,,USD,Jabra Elite 7 Pro,,0.0,,0.0,,0.0,,0.0
557,US,1.0,,USD,,USD,Jabra Elite 7 Pro,,0.0,,0.0,,0.0,,0.0
558,US,1.0,,USD,,USD,Jabra Elite 7 Pro,,0.0,,0.0,,0.0,,0.0
559,US,1.0,,USD,,USD,Jabra Elite 7 Pro,,0.0,,0.0,,0.0,,0.0
560,US,1.0,,USD,,USD,Jabra Elite 7 Pro,,0.0,,0.0,,0.0,,0.0
561,US,2.0,,USD,,USD,Jabra Elite 7 Pro,,0.0,Negative,0.9137493968009948,,0.0,,0.0
562,US,2.0,,USD,,USD,Jabra Elite 7 Pro,,0.0,,0.0,,0.0,,0.0
563,US,2.0,,USD,,USD,Jabra Elite 7 Pro,,0.0,Positive,0.976994514465332,Positive,0.9886055588722228,,0.0
564,US,2.0,,USD,,USD,Jabra Elite 7 Pro,,0.0,,0.0,,0.0,,0.0
565,US,2.0,,USD,,USD,Jabra Elite 7 Pro,,0.0,,0.0,,0.0,,0.0
566,US,2.0,,USD,,USD,Jabra Elite 7 Pro,,0.0,,0.0,,0.0,Positive,0.9743764996528624
567,US,2.0,,USD,,USD,Jabra Elite 7 Pro,,0.0,,0.0,,0.0,,0.0
568,US,2.0,,USD,,USD,Jabra Elite 7 Pro,,0.0,,0.0,Negative,0.8607233166694641,,0.0
569,US,2.0,,USD,,USD,Jabra Elite 7 Pro,,0.0,,0.0,,0.0,,0.0
570,US,2.0,,USD,,USD,Jabra Elite 7 Pro,,0.0,,0.0,,0.0,,0.0
571,US,3.0,,USD,,USD,Jabra Elite 7 Pro,,0.0,,0.0,,0.0,,0.0
572,US,3.0,,USD,,USD,Jabra Elite 7 Pro,Negative,0.5436980724334717,,0.0,,0.0,,0.0
573,US,3.0,,USD,,USD,Jabra Elite 7 Pro,,0.0,,0.0,Positive,0.9797906279563904,Positive,0.9917614459991456
574,US,3.0,,USD,,USD,Jabra Elite 7 Pro,,0.0,,0.0,Positive,0.9220055937767028,Positive,0.8264074325561523
575,US,3.0,,USD,,USD,Jabra Elite 7 Pro,,0.0,,0.0,,0.0,Positive,0.9623686075210572
576,US,3.0,,USD,,USD,Jabra Elite 7 Pro,,0.0,,0.0,,0.0,,0.0
577,US,3.0,,USD,,USD,Jabra Elite 7 Pro,,0.0,,0.0,,0.0,Positive,0.9933499693870544
578,US,3.0,,USD,,USD,Jabra Elite 7 Pro,,0.0,,0.0,,0.0,,0.0
579,US,3.0,,USD,,USD,Jabra Elite 7 Pro,,0.0,,0.0,,0.0,,0.0
580,US,3.0,,USD,,USD,Jabra Elite 7 Pro,,0.0,,0.0,,0.0,,0.0
581,US,5.0,,USD,,USD,Jabra Elite 7 Pro,Positive,0.9250823855400084,Positive,0.7868534326553345,,0.0,,0.0
582,US,5.0,,USD,,USD,Jabra Elite 7 Pro,Positive,0.6753054261207581,Positive,0.6451670527458191,,0.0,,0.0
583,US,5.0,,USD,,USD,Jabra Elite 7 Pro,Positive,0.7283822298049927,Positive,0.8198920488357544,,0.0,,0.0
584,US,5.0,,USD,,USD,Jabra Elite 7 Pro,,0.0,Positive,0.7936434149742126,,0.0,,0.0
585,US,5.0,,USD,,USD,Jabra Elite 7 Pro,,0.0,,0.0,,0.0,,0.0
586,US,5.0,,USD,,USD,Jabra Elite 7 Pro,Negative,0.9758331179618835,,0.0,Positive,0.9889735579490662,,0.0
587,US,5.0,,USD,,USD,Jabra Elite 7 Pro,,0.0,,0.0,,0.0,Positive,0.9492753744125366
588,US,5.0,,USD,,USD,Jabra Elite 7 Pro,,0.0,,0.0,,0.0,,0.0
589,US,5.0,,USD,,USD,Jabra Elite 7 Pro,Positive,0.991018533706665,,0.0,,0.0,Positive,0.9968037605285645
590,US,5.0,,USD,,USD,Jabra Elite 7 Pro,Positive,0.9981508851051332,,0.0,,0.0,Positive,0.9975353479385376
591,US,4.0,,USD,,USD,Jabra Elite 7 Pro,Positive,0.6385510563850403,Positive,0.6992707252502441,,0.0,Positive,0.6207282543182373
592,US,4.0,,USD,,USD,Jabra Elite 7 Pro,,0.0,Negative,0.957036316394806,,0.0,,0.0
593,US,4.0,,USD,,USD,Jabra Elite 7 Pro,,0.0,,0.0,,0.0,,0.0
594,US,4.0,,USD,,USD,Jabra Elite 7 Pro,,0.0,Positive,0.6073766350746155,,0.0,,0.0
595,US,4.0,,USD,,USD,Jabra Elite 7 Pro,Positive,0.9807004928588868,,0.0,,0.0,,0.0
596,US,4.0,,USD,,USD,Jabra Elite 7 Pro,,0.0,,0.0,,0.0,,0.0
597,US,4.0,,USD,,USD,Jabra Elite 7 Pro,,0.0,,0.0,Negative,0.9876573085784912,,0.0
598,US,4.0,,USD,,USD,Jabra Elite 7 Pro,,0.0,,0.0,,0.0,,0.0
599,US,4.0,,USD,,USD,Jabra Elite 7 Pro,,0.0,Negative,0.9908937215805054,,0.0,,0.0
600,US,4.0,,USD,,USD,Jabra Elite 7 Pro,,0.0,,0.0,,0.0,,0.0
601,US,2.0,278.0,USD,,USD,Sony WF-1000XM5,Negative,0.9270499348640442,,0.0,Negative,0.9278918504714966,,0.0
602,US,2.0,278.0,USD,,USD,Sony WF-1000XM5,Negative,0.8485004305839539,,0.0,Negative,0.7874781489372253,,0.0
603,US,2.0,278.0,USD,,USD,Sony WF-1000XM5,,0.0,,0.0,Negative,0.7808816432952881,,0.0
604,US,2.0,278.0,USD,,USD,Sony WF-1000XM5,,0.0,,0.0,,0.0,Negative,0.8173999786376953
605,US,2.0,278.0,USD,,USD,Sony WF-1000XM5,,0.0,Negative,0.9524950981140136,,0.0,,0.0
606,US,2.0,278.0,USD,,USD,Sony WF-1000XM5,,0.0,Negative,0.5302698016166687,,0.0,Positive,0.8252546787261963
607,US,2.0,278.0,USD,,USD,Sony WF-1000XM5,,0.0,Negative,0.9534944891929626,,0.0,Negative,0.7537665367126465
608,US,2.0,278.0,USD,,USD,Sony WF-1000XM5,,0.0,Negative,0.9805810451507568,,0.0,,0.0
609,US,2.0,278.0,USD,,USD,Sony WF-1000XM5,Negative,0.8092747926712036,,0.0,Negative,0.9447454214096068,,0.0
610,US,2.0,278.0,USD,,USD,Sony WF-1000XM5,,0.0,,0.0,Negative,0.9792054295539856,Positive,0.8325236439704895
611,US,4.0,278.0,USD,,USD,Sony WF-1000XM5,Positive,0.8497428894042969,Positive,0.7875484228134155,Positive,0.7892000675201416,Positive,0.8179115653038025
612,US,4.0,278.0,USD,,USD,Sony WF-1000XM5,,0.0,Negative,0.5412344932556152,Negative,0.557763397693634,Negative,0.5586749911308289
613,US,4.0,278.0,USD,,USD,Sony WF-1000XM5,,0.0,Negative,0.621038019657135,,0.0,Negative,0.5455271601676941
614,US,4.0,278.0,USD,,USD,Sony WF-1000XM5,,0.0,Positive,0.4815452098846435,Negative,0.4812247455120086,,0.0
615,US,4.0,278.0,USD,,USD,Sony WF-1000XM5,Positive,0.8090158104896545,,0.0,Positive,0.923654317855835,,0.0
616,US,4.0,278.0,USD,,USD,Sony WF-1000XM5,,0.0,,0.0,,0.0,Positive,0.963134765625
617,US,4.0,278.0,USD,,USD,Sony WF-1000XM5,Negative,0.7487529516220093,Negative,0.8743709921836853,,0.0,Negative,0.6666525602340698
618,US,4.0,278.0,USD,,USD,Sony WF-1000XM5,,0.0,,0.0,,0.0,,0.0
619,US,4.0,278.0,USD,,USD,Sony WF-1000XM5,Negative,0.4888659417629242,,0.0,Positive,0.5729265213012695,,0.0
620,US,4.0,278.0,USD,,USD,Sony WF-1000XM5,,0.0,,0.0,,0.0,,0.0
621,US,5.0,278.0,USD,,USD,Sony WF-1000XM5,Positive,0.9465782046318054,Positive,0.9527864456176758,Positive,0.9509961009025574,Positive,0.9517782330513
622,US,5.0,278.0,USD,,USD,Sony WF-1000XM5,,0.0,,0.0,Negative,0.6743848323822021,Negative,0.5893934369087219
623,US,5.0,278.0,USD,,USD,Sony WF-1000XM5,Positive,0.5920249223709106,Positive,0.6347750425338745,Positive,0.6219264268875122,Positive,0.6158490180969238
624,US,5.0,278.0,USD,,USD,Sony WF-1000XM5,,0.0,Positive,0.7245383858680725,Positive,0.8250776529312134,Positive,0.8255354762077332
625,US,5.0,278.0,USD,,USD,Sony WF-1000XM5,Positive,0.8792055249214172,,0.0,Positive,0.8719096779823303,Positive,0.8972059488296509
